resp_id,city,area,interviewer,int_date,gender,age,educ,employ,marital,hh_size,hh_income,migrant,yrs_nbhd,trust1,trust2,trust3,trust4,trust5,civic_meet,civic_vol,civic_petition,civic_contact,civic_protest,belong,life_sat,health,internet,sm_hours,discrim,vote,wt,q_challenge,q_connect
1098,1,1,INT03,2025-02-04,1,28,5,1,1,2,50000,1,3,3,2,4,2,1,0,0,0,0,0,2,5,4,1,2.5,0,0,0.843,potholes and traffic together make the daily commute a nightmare,পাড়ার পুজোয় সবাই মিলে কাজ করলে আরও কাছের মনে হয়।
1099,1,1,INT01,2025-02-05,1,54,6,3,2,3,156500,0,22,1,5,1,4,4,1,0,0,0,0,4,5,2,1,1.0,0,1,0.681,dirty roads,"To be honest, if people were more welcoming to newcomers instead of asking which caste or state we are from."
1100,1,2,INT03,2025-02-05,1,42,6,2,2,4,31000,0,35,4,4,4,4,4,0,1,0,0,0,4,9,5,1,1.0,0,1,0.652,Nobody segregates waste and the municipality does not enforce anything. My children fell sick with dengue last year.,Community events on weekends when working people are free.
1101,1,1,INT01,2025-02-06,2,70,5,7,4,5,23000,0,53,4,2,4,3,3,0,0,1,0,0,2,4,3,1,1.5,1,1,0.685,"To be honest, water supply is very irregular, sometimes we get it for only one hour in the morning.",Mahila samiti thakle meyera ekjot hote parto.
1102,1,1,INT01,2025-02-06,2,20,3,1,1,6,19000,1,3,1,3,4,1,1,0,0,0,0,0,1,3,4,1,2.5,1,0,0.601,Youth unemployment,Coaching or skill training centre for the young people of the area.
1103,1,1,INT02,2025-02-06,3,38,3,1,1,3,25500,0,31,4,5,2,5,5,0,0,0,0,0,3,9,5,0,0.0,1,0,0.95,"Loudspeakers during every function and procession, nobody can sleep.",nothing really
1104,1,2,INT02,2025-02-06,2,57,3,6,2,7,34000,0,9,5,5,3,1,3,0,0,0,0,0,3,7,3,1,2.5,0,1,0.928,Eve teasing,"Transparency in how ward funds are spent, maybe a notice board. Participatory budgeting like some cities have tried would be good."
1105,1,2,INT03,2025-02-06,1,62,5,7,2,3,24000,1,5,3,4,3,2,4,0,1,0,1,0,2,7,3,1,1.5,0,0,1.279,Dirty drain water mixes with the drinking water pipe,"Festival time pe sabko invite karna chahiye, sirf apne logon ko nahi. The association should be run democratically, not by the same two families."
1106,1,1,INT02,2025-02-07,1,46,1,1,2,4,13500,0,19,4,4,4,3,2,0,0,0,0,0,4,8,3,0,0.0,0,1,0.834,"Garbage ka bahut issue hai, safai wala roz nahi aata.","According to me, free classes to learn the local language would help migrants like me mix better. My children speak it better than me and they have local friends. Otherwise everyone is in their own world."
1107,1,1,INT03,2025-02-07,1,37,4,1,2,3,6000,0,7,1,3,5,2,5,1,1,1,0,0,3,5,3,1,0.5,0,1,0.823,,Basically a local office where you can go without a middleman.
1108,1,1,INT01,2025-02-08,1,33,6,1,2,1,21500,1,4,4,4,3,4,3,0,1,0,1,0,3,,4,1,2.0,0,1,0.945,"Frankly speaking, new flats have brought people who do not mix with anyone in the locality.","most important is a common puja or utsav where everyone contributes, not only the committee. when i was a child the whole para would sit together for the puja bhog. apart from that, just knowing the names of my neighbours would be a start"
1109,1,2,INT03,2025-02-08,1,47,4,1,2,6,19500,1,14,4,5,4,3,3,1,0,0,0,0,2,5,2,1,1.0,1,1,1.157,Mainly boys sit near the paan shop at night and pass comments on girls.,Actually coaching or skill training centre for the young people of the area.
1110,1,2,INT03,2025-02-08,2,46,5,6,1,5,8000,0,29,4,5,4,2,4,1,0,0,0,0,3,3,3,1,2.0,1,1,1.149,mainly autos and buses stop anywhere and the whole junction gets blocked. the signal near the school has not worked for months,No discrimination
1111,1,1,INT01,2025-02-09,1,34,4,1,2,2,999999,0,24,3,4,1,4,4,0,0,0,0,0,4,6,4,1,2.0,0,0,0.905,open drains,"See, regular get-togethers, even a monthly potluck would help."
1112,1,1,INT01,2025-02-09,2,30,2,3,2,7,11000,1,1,3,2,4,2,2,0,0,0,0,1,1,6,5,1,2.5,0,0,0.65,"For me, diesel trucks pass all night and the air is black. Schools were shut for a week in November because of the smog.",safety
1113,1,1,INT03,2025-02-09,1,32,3,1,2,8,11500,1,4,1,3,4,2,4,1,0,0,1,1,2,4,3,1,1.5,0,0,1.025,Rent too high,Bachcho ke liye koi club ya ground ho.
1114,1,1,INT02,2025-02-10,2,20,3,5,1,6,16000,0,12,3,4,2,2,4,1,0,0,1,0,4,7,5,0,0.0,0,0,0.887,basically the streetlight in front of our house has been broken for 10 years,Nothing
1115,1,2,INT02,2025-02-11,2,40,3,6,2,7,26500,0,22,5,5,2,3,4,0,0,0,0,0,4,8,2,0,0.0,0,0,1.11,Notun lokera karo sathe mesh na.,A place where women can come together without needing permission from anyone.
1116,1,1,INT01,2025-02-12,1,42,3,4,4,4,26500,0,25,4,4,3,3,4,1,0,0,1,0,3,7,3,1,1.5,0,0,0.829,"Pollution is the biggest issue, the children have asthma. My mother uses an inhaler now.",Basically a ward committee that meets every month and shares what the municipality is doing.
1117,1,1,INT01,2025-02-12,2,30,6,6,2,2,19000,1,4,2,2,5,2,2,0,0,0,1,0,2,7,4,1,0.5,0,0,0.468,"Safety at night is the biggest issue, especially for working women coming back late.",better lighting
1118,1,2,INT03,2025-02-12,2,31,4,3,2,3,13500,0,15,8,4,4,4,5,0,0,0,0,0,3,7,2,1,3.0,0,0,1.606,পাড়ার ছেলেদের হাতে কোনো কাজ নেই।,"Mainly football or cricket tournaments between lanes, the young people would connect. Our club used to run a library but it closed after the old members died. And a place where women can come together without needing permission from anyone."
1119,1,2,INT03,2025-02-12,1,75,2,7,4,4,9000,0,47,4,4,4,1,4,0,0,1,0,0,3,3,1,0,0.0,0,1,0.985,Nothing,Someone to check on elderly people who live alone.
1120,1,2,INT02,2025-02-13,2,35,2,1,2,7,15500,0,22,4,5,2,5,5,0,1,0,1,0,3,9,3,1,1.0,0,0,1.32,"Sanitation is very poor, the sweepers hardly come to our side.",NA
1121,1,2,INT02,2025-02-13,1,50,3,1,2,2,13000,0,31,4,3,3,2,5,1,0,0,0,0,2,3,3,0,0.0,0,1,1.345,"Constant honking, the noise is too much for elderly people.",friendly neighbours
1122,1,2,INT02,2025-02-13,1,37,2,3,2,6,14000,1,20,2,5,3,4,5,0,0,0,0,0,4,6,3,1,1.5,0,0,0.898,"Garbage ka bahut issue hai, safai wala roz nahi aata. Dirty drain water mixes with the drinking water pipe.","For me, honestly, more time. I leave at seven and come back at ten, there is no time to connect."
1123,1,2,INT03,2025-02-13,2,73,5,4,3,4,46500,0,38,9,2,2,4,1,0,0,0,0,0,2,4,2,1,0.5,0,1,0.915,Mainly nobody segregates waste and the local body does not enforce anything. The vat near the market overflows every day. Nobody cares.,"frankly speaking, if women were also invited to the meetings and made office bearers. transparency in how ward funds are spent, maybe a notice board"
1124,1,2,INT03,2025-02-13,2,47,3,3,1,1,28500,1,8,3,5,2,2,2,1,1,1,0,0,3,3,3,1,2.5,1,0,0.818,nothing much,Nothing
1125,1,1,INT01,2025-02-14,1,33,1,1,1,7,13500,0,20,3,2,3,3,3,1,0,1,0,0,3,6,4,0,0.0,0,1,1.099,,"Benches and a walking track, that is where you actually meet neighbours. And if people greeted each other and stopped judging tenants."
1126,1,1,INT01,2025-02-14,1,59,3,1,2,4,11000,0,50,5,5,1,5,5,1,0,0,0,0,4,6,3,0,0.0,0,1,0.673,Rain water has nowhere to go because all the ponds were filled up for buildings.,"A proper playground, the children will play together and the parents will also meet."
1127,1,2,INT01,2025-02-14,1,31,6,1,2,1,20000,0,8,4,5,4,4,1,1,0,0,0,0,3,8,5,1,3.5,0,0,1.238,"To be honest, the main road is always jammed because of the metro work","A councillor who comes and listens, not only during elections. Participatory budgeting like some cities have tried would be good."
1128,1,2,INT01,2025-02-14,2,25,5,6,1,3,8500,0,14,3,4,4,4,2,0,1,0,0,0,4,6,5,1,3.5,1,0,1.031,"Honestly, the drains are open and always blocked, the sewage overflows onto the road. The Corporation cleans it once before elections and forgets. It has become worse in the last few years.",A park or common place where people can sit and talk in the evening.
2001,2,1,INT05,2025-01-13,2,57,3,6,2,4,999999,0,16,4,1,5,2,3,1,0,0,0,0,4,7,2,0,0.0,0,0,1.285,"Honestly, loudspeakers during every function and procession, nobody can sleep. Air pollution is very bad, in winter you cannot even see the next building.",a small library or reading room where young and old can meet
2002,2,1,INT05,2025-01-13,2,77,2,6,2,5,20500,0,34,3,2,4,8,3,0,0,0,0,0,3,6,3,0,0.0,0,1,0.697,"I do not let my daughter come home alone after seven in the evening. Apart from that, public toilets are dirty and there are not enough of them.",A park or common place where people can sit and talk in the evening. Someone to check on elderly people who live alone.
2003,2,1,INT05,2025-01-13,1,21,6,5,2,3,116000,0,9,4,4,4,3,3,0,0,0,0,0,3,10,4,1,3.5,0,1,1.095,Biggest thing is in summer there is hardly any water in the pipeline for weeks at a time.,"WhatsApp group, working municipal office"
2004,2,2,INT06,2025-01-13,1,29,4,1,1,9,34500,0,19,5,4,2,4,5,1,0,0,1,0,4,7,3,1,1.0,0,1,1.486,"The nala behind our houses has not been cleaned for years. Also constant honking, the noise is too much for elderly people.",An app or group where we can report problems together and follow up. Right now the group is only used for complaints about parking.
2005,2,2,INT07,2025-01-14,2,71,3,6,2,2,35500,1,1,1,1,5,1,1,0,1,0,0,0,3,5,2,1,1.0,0,1,1.083,"To be honest, boys sit near the paan shop at night and pass comments on girls. Even in daytime some stretches feel unsafe. Apart from that, the streetlight in front of our house has been broken for 6 years. We are fed up.",youth club
2006,2,1,INT05,2025-01-15,2,85,2,6,2,4,11000,1,2,2,2,5,3,9,0,0,0,0,0,1,4,1,0,0.0,1,1,0.985,"Loudspeakers, no community events","senior citizens club, women's group"
2007,2,2,INT06,2025-01-15,2,27,4,6,1,8,6000,0,8,1,2,5,1,2,0,0,0,0,1,2,5,5,0,0.0,0,0,1.249,"There is no parking, people park on both sides and even an ambulance cannot enter.","a proper whatsapp group for the colony where information is shared, not only forwards"
2008,2,1,INT06,2025-01-15,1,59,3,1,2,4,41000,0,25,1,2,4,1,3,0,0,0,0,0,2,4,3,0,0.0,0,1,0.687,Drainage is so bad that the lane smells all year round. Smoke from burning garbage makes breathing difficult in the evening.,bachcho ke liye koi club ya ground ho
2009,2,2,INT04,2025-01-16,1,37,2,1,3,8,20000,0,11,3,3,3,3,3,1,0,0,0,0,3,5,5,1,3.0,0,0,0.969,"According to me, air pollution is very bad, in winter you cannot even see the next building. Another thing is garbage is not collected regularly and it piles up at the corner of the road.",Don't know
2010,2,1,INT05,2025-01-16,1,43,3,1,2,6,22000,0,7,1,2,4,1,2,0,0,0,0,0,3,5,3,0,0.0,0,0,1.104,"Water ka timing fixed nahi hai, kabhi subah kabhi raat.",I think a community hall that anybody can use for functions without paying a lot.
2011,2,1,INT05,2025-01-16,1,53,5,1,2,2,999999,0,42,3,4,5,2,2,1,0,1,1,0,2,3,2,1,1.5,1,1,0.878,Construction noise goes on day and night,"A small library or reading room where young and old can meet. Second thing, if people were more welcoming to newcomers instead of asking which caste or state we are from."
2012,2,1,INT05,2025-01-16,1,47,2,3,2,3,999999,0,35,3,4,2,3,2,0,1,1,1,0,4,6,2,1,3.0,1,1,1.198,Nobody segregates waste and the MCD does not enforce anything. Plus the main road is always jammed because of the metro work.,"See, more cultural programmes where families can come together."
2013,2,2,INT06,2025-01-16,1,43,4,1,1,2,14500,1,1,3,1,5,2,2,0,0,0,0,0,1,5,5,0,0.0,0,0,1.205,Nobody segregates waste and the MCD does not enforce anything,"Frankly speaking, if people greeted each other and stopped judging tenants."
2014,2,2,INT04,2025-01-17,1,40,3,4,2,3,26000,0,5,3,2,5,1,2,0,0,0,0,0,3,5,2,0,0.0,0,1,1.317,"Dhulo aar dhonwa, sobar kashi. Paani ka bahut problem hai, tanker pe depend karna padta hai.","Owning a house, even a small one. As a tenant you always feel temporary. We have shifted so many times that my children stopped making friends."
2015,2,1,INT04,2025-01-17,2,32,6,1,2,3,21500,1,7,3,5,3,4,2,0,0,0,0,1,2,7,4,1,2.5,0,0,0.816,"Frankly speaking, pollution is the biggest issue, the children have asthma. We bought an air purifier but it is only for one room.","According to me, a park or common place where people can sit and talk in the evening."
2016,2,1,INT04,2025-01-17,1,44,5,1,2,5,21500,0,29,3,3,3,8,5,0,0,0,1,0,4,7,4,0,0.0,0,1,1.145,"mainly tap water is yellowish and smells, so we boil it or buy cans",Coaching or skill training centre for the young people of the colony.
2017,2,2,INT05,2025-01-17,1,28,3,3,2,7,44000,1,3,3,4,4,2,2,0,1,0,0,1,2,5,5,1,2.0,0,0,1.658,"for me, the dust from construction is everywhere, everyone has a cough","See, if people greeted each other and stopped judging tenants."
2018,2,1,INT04,2025-01-18,1,37,4,4,2,7,45500,0,21,4,4,5,2,3,0,0,0,0,0,3,6,2,1,1.5,0,1,0.782,"Loudspeakers during every function and procession, nobody can sleep. Old residents look at us as outsiders even after 5 years.",Mainly a youth club with sports and computer classes to keep the boys busy. Our club used to run a library but it closed after the old members died.
2019,2,2,INT04,2025-01-18,1,41,3,3,2,7,17000,0,35,4,4,3,2,4,0,0,0,0,0,4,10,3,1,2.0,1,0,0.878,No problem as such,"A proper playground, the children will play together and the parents will also meet. In the old days the rowak outside the houses was where everybody met"
2020,2,1,INT06,2025-01-18,3,32,4,4,1,7,134500,1,3,3,4,5,4,3,0,0,0,0,0,4,8,3,1,3.0,1,1,0.753,"To be honest, nobody segregates waste and the municipal office does not enforce anything. The marriage hall next door plays music till two in the morning. On top of that, the only open ground was taken for a parking lot","To be honest, just knowing the names of my neighbours would be a start."
2021,2,1,INT06,2025-01-18,2,68,6,6,2,5,40000,0,19,2,1,5,1,1,0,0,1,0,0,1,1,3,0,0.0,1,1,0.989,"Water ka timing fixed nahi hai, kabhi subah kabhi raat. The lane to the station is dark and lonely, I always call someone while walking.",NA
2022,2,2,INT06,2025-01-18,1,20,4,1,1,2,19500,1,3,3,3,1,2,2,1,0,0,0,0,3,4,2,1,2.0,0,0,1.608,no regular water,Just knowing the names of my neighbours would be a start. And if we celebrated festivals together as one block instead of separately.
2023,2,1,INT07,2025-01-18,1,19,6,5,1,2,999999,0,3,3,5,3,2,4,0,0,0,1,1,3,7,5,1,3.5,0,1,0.968,traffic,more trust
2024,2,2,INT06,2025-01-19,1,24,1,5,2,5,18500,1,7,1,2,5,2,1,0,0,0,0,0,2,7,4,1,3.0,0,0,1.912,Water pressure is so low that the upper floors get nothing at all.,sab milke safai karein toh apna area lagega
2025,2,1,INT06,2025-01-19,2,36,5,6,2,3,27500,0,4,4,2,4,3,3,0,0,0,0,0,3,7,5,1,5.5,1,0,1.079,I think there is no proper dustbin anywhere in the colony.,"Neighbours helping each other in emergencies, like it used to be. In my village everyone knows everyone, here I feel like a stranger. Second thing, regular get-togethers, even a monthly potluck would help. People only meet at weddings and funerals now."
2026,2,2,INT05,2025-01-21,2,25,2,6,1,3,17000,0,6,2,3,5,1,2,0,0,0,0,0,3,4,5,0,0.0,0,0,1.035,"To be honest, air pollution is very bad, in winter you cannot even see the next building. Schools were shut for a week in November because of the smog. Housing is too expensive, young couples cannot afford to live near their parents. Half my salary goes on rent. Something should be done.",clean surroundings
2027,2,2,INT07,2025-01-21,2,42,3,6,2,2,5000,0,32,3,3,3,4,3,0,1,0,1,0,2,6,2,0,0.0,1,1,0.818,I think diesel trucks pass all night and the air is black.,"Frankly speaking, a local office where you can go without a middleman."
2028,2,1,INT07,2025-01-21,2,42,3,1,2,4,15000,1,7,2,1,4,2,1,0,0,0,0,0,3,5,4,0,0.0,1,0,0.696,"Biggest thing is water supply is very irregular, sometimes we get it for only one hour in the morning. Last October we bought water cans every single day. Also safety at night is the biggest issue, especially for working women coming back late. We asked for a police booth but nothing happened.","To be honest, more cultural programmes where families can come together. Classes for tailoring or computers for women, we would get to know each other."
2029,2,1,INT05,2025-01-22,2,52,3,6,2,4,11000,1,14,2,1,5,2,3,0,0,0,0,0,1,2,3,1,0.5,0,0,0.705,Not safe at night,Nothing
2030,2,1,INT06,2025-01-22,1,43,5,1,2,3,34500,1,2,3,3,5,2,2,0,0,1,0,0,4,8,4,1,1.0,0,0,1.375,"Housing, water problem",More free time
2031,2,1,INT06,2025-01-22,1,48,3,1,2,3,11000,0,28,4,3,3,4,4,0,0,0,0,0,3,10,2,0,0.0,0,0,0.927,"Traffic, smog",nothing really
2032,2,1,INT06,2025-01-22,2,35,6,6,1,5,24500,0,21,3,5,5,2,2,0,0,0,0,0,3,7,4,1,2.0,0,0,0.687,"Frankly speaking, every house has two cars now but the lanes are the same width as thirty years ago. There are fights over parking almost every week.",Political parties should stop dividing the colony for votes.
